Date,Open,Close,High,Low,Volume,Typical_Price,lrets
2017-04-10,899.630005,907.039978,908.51001,899.0,3184300,904.8499959999999,1.349688966065532
2017-04-11,907.039978,902.359985,911.23999,897.5,3012700,903.6999916666667,-0.5172989424129248
2017-04-12,903.090027,896.22998,904.090027,895.25,2456100,898.5233356666666,-0.6816482750235053
2017-04-13,891.450012,884.669983,894.969971,884.48999,3174600,888.0433146666668,-1.2982379248657416
2017-04-17,887.5,901.98999,902.380005,887.5,2854700,897.2899983333333,1.9388747541817075
2017-04-18,900.98999,903.780029,909.609985,900.780029,2999200,904.7233476666667,0.19825775901631815
2017-04-19,907.840027,899.200012,910.5,897.369995,2870200,902.3566690000001,-0.5080507545610402
2017-04-20,899.700012,902.059998,905.320007,896.289978,2814400,901.2233276666666,0.3175541995579678
2017-04-21,902.669983,898.530029,903.650024,896.77002,2420500,899.6500243333334,-0.3920907557414921
2017-04-24,908.679993,907.409973,909.98999,903.820007,3122900,907.0733233333334,0.9834230989460124
2017-04-25,907.039978,907.619995,909.47998,903.0,3380600,906.6999916666667,0.02314253810018485
2017-04-26,910.299988,909.289978,915.75,907.559998,2608900,910.8666586666667,0.18382677128618852
2017-04-27,914.390015,918.380005,921.859985,912.109985,5305500,917.4499916666667,0.9947202762953467
2017-04-28,948.830017,924.98999,949.590027,924.330017,7364700,932.9700113333333,0.7171662063185202
2017-05-01,927.799988,948.22998,954.400024,927.799988,5466500,943.4766639999999,2.4814151938087115
2017-05-02,946.650024,946.940002,950.099976,941.409973,3848800,946.1499836666667,-0.13613324519381464
2017-05-03,946.0,941.030029,946.0,935.900024,3582700,940.9766843333333,-0.6260684446227849
2017-05-04,944.75,937.530029,945.0,934.219971,2418400,938.9166666666666,-0.3726262607250952
2017-05-05,940.52002,934.150024,940.789978,930.299988,2866400,935.0799966666667,-0.3611737667268855
2017-05-08,940.950012,949.039978,949.049988,939.210022,3415700,945.7666626666665,1.581387357387598
2017-05-09,952.799988,952.820007,957.890015,950.200012,3262100,953.636678,0.3975091759937044
2017-05-10,953.5,948.950012,953.75,945.0,2096500,949.2333373333335,-0.40698931029803376
2017-05-11,945.109985,947.619995,950.289978,940.780029,2194100,946.2300006666668,-0.14025500910790356
2017-05-12,954.5,961.349976,962.789978,951.530029,3625900,958.556661,1.438494891604769
2017-05-15,958.72998,957.969971,963.150024,956.059998,4270600,959.0599976666666,-0.35220896853553896
2017-05-16,961.0,966.070007,970.059998,960.909973,3126100,965.6799926666666,0.8419870633016302
2017-05-17,954.700012,944.76001,960.400024,944.119995,5145600,949.7600096666666,-2.2305365032038615
2017-05-18,944.799988,958.48999,962.75,944.76001,3939300,955.3333333333334,1.4428181460943712
2017-05-19,962.840027,959.840027,968.919983,959.719971,3972100,962.8266603333333,0.14075130044526318
2017-05-22,964.0,970.669983,971.380005,962.900024,2642200,968.3166706666667,1.121990516035698
2017-05-23,975.02002,971.539978,975.200012,966.849976,2415600,971.1966553333333,0.08958815737312165
2017-05-24,976.0,980.349976,981.0,970.22998,2446000,977.1933186666666,0.902720751181807
2017-05-25,984.849976,993.380005,999.0,982.109985,4822000,991.4966633333333,1.3203648346536312
2017-05-26,995.0,995.780029,998.650024,989.25,3469200,994.5600176666667,0.24131041480854876
2017-05-30,996.51001,996.700012,1001.200012,995.52002,3263100,997.8066813333335,0.09234552381425232
2017-05-31,1000.0,994.619995,1000.119995,982.159973,3913100,992.2999876666667,-0.2089084375357153
2017-06-01,998.590027,995.950012,998.98999,991.369995,2454800,995.4366656666667,0.13363179322958274
2017-06-02,998.98999,1006.72998,1008.47998,995.669983,3752300,1003.6266476666666,1.0765646192712808
2017-06-05,1007.22998,1011.340027,1013.210022,1003.51001,2719900,1009.353353,0.45687761109123315
2017-06-06,1012.0,1003.0,1016.5,1001.25,3346400,1006.9166666666666,-0.8280701911769661
2017-06-07,1005.950012,1010.070007,1010.25,1002.0,2823000,1007.4400023333334,0.7024133332660831
2017-06-08,1012.059998,1010.27002,1013.609985,1006.109985,2767900,1009.9966633333333,0.019799934464526103
2017-06-09,1012.5,978.309998,1012.98999,927.0,7647700,972.7666626666665,-3.2146329459092904
2017-06-12,967.0,964.909973,975.950012,945.0,9447200,961.9533283333334,-1.379178642113299
2017-06-13,977.98999,980.789978,984.5,966.099976,4580000,977.1299846666667,1.6323542181491568
2017-06-14,988.590027,976.469971,990.340027,966.710022,3974900,977.8400066666667,-0.441434876072222
2017-06-15,958.700012,964.169983,965.72998,950.859985,5373900,960.2533159999999,-1.2676388200844713
2017-06-16,996.0,987.710022,999.75,982.0,11472700,989.8200073333334,2.4121544689372776
2017-06-19,1017.0,995.169983,1017.0,989.900024,5043400,1000.6900023333334,0.752440508519836
2017-06-20,998.0,992.590027,1004.880005,992.02002,4076800,996.4966840000001,-0.25958440010391826
2017-06-21,998.700012,1002.22998,1002.719971,992.650024,2922500,999.1999916666667,0.96650605145161
2017-06-22,1002.22998,1001.299988,1006.960022,997.200012,2253400,1001.8200073333334,-0.09283535376516383
